tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.3931770324707031,1623
get_reviews,0.40903139114379883,1623
get_reviews,0.39140892028808594,1516
get_reviews,0.37200927734375,2
get_reviews,0.3328583240509033,2
get_reviews,0.45250415802001953,2
get_reviews,0.3320634365081787,2
get_reviews,0.3471100330352783,2
get_reviews,0.34880709648132324,2
get_reviews,0.35103321075439453,2
get_reviews,0.32569074630737305,2
get_reviews,0.3260688781738281,2
get_reviews,0.34400486946105957,2
get_reviews,0.40828561782836914,1516
get_reviews,0.32653164863586426,2
get_reviews,0.4112403392791748,2592
get_reviews,0.31534409523010254,2
get_reviews,0.42809510231018066,1623
get_reviews,0.39302897453308105,2628
get_prs,0.2980384826660156,120
get_prs,1.2735049724578857,1373775
get_reviews,0.3246443271636963,2
get_reviews,0.3337736129760742,2
get_reviews,0.3634462356567383,2
get_reviews,0.3571910858154297,2
get_reviews,0.3269317150115967,2
get_reviews,0.36491990089416504,2
get_reviews,0.32501959800720215,2
get_reviews,0.3384871482849121,2
get_reviews,0.41114020347595215,1793
get_reviews,0.39641618728637695,1572
get_reviews,0.33901214599609375,2
get_reviews,0.35924434661865234,2
get_reviews,0.32517528533935547,2
get_reviews,0.33400559425354004,2
get_reviews,0.3423943519592285,2
get_reviews,0.33420419692993164,2
get_reviews,0.363720178604126,2
get_reviews,0.35605573654174805,2
get_reviews,0.33489012718200684,2
get_reviews,0.32501792907714844,2
get_reviews,0.3346583843231201,2
get_reviews,0.35019445419311523,2
get_reviews,0.3469574451446533,2
get_reviews,0.33777475357055664,2
get_reviews,0.3506200313568115,2
get_reviews,0.33799076080322266,2
get_reviews,0.4483327865600586,1547
get_reviews,0.34232497215270996,2
get_reviews,0.35976219177246094,2
get_reviews,0.3419380187988281,2
get_reviews,0.34414172172546387,2
get_reviews,0.3385648727416992,2
get_reviews,0.3464982509613037,2
get_reviews,0.5838370323181152,2
get_reviews,0.3363807201385498,2
get_reviews,0.3239929676055908,2
get_reviews,0.4498405456542969,1643
get_reviews,0.3414192199707031,2
get_reviews,0.3515453338623047,2
get_reviews,0.32806968688964844,2
get_reviews,0.33577632904052734,2
get_reviews,0.34194183349609375,2
get_reviews,0.32213640213012695,2
get_reviews,0.3219912052154541,2
get_reviews,0.3475205898284912,2
get_reviews,0.3167226314544678,2
get_reviews,0.34702348709106445,2
get_reviews,0.33936405181884766,2
get_reviews,0.3401625156402588,2
get_reviews,0.3332395553588867,2
get_reviews,0.33082079887390137,2
get_reviews,0.34894871711730957,2
get_reviews,0.36046600341796875,2
get_reviews,0.42636680603027344,1588
get_reviews,0.3511168956756592,2
get_reviews,0.3923213481903076,1531
get_reviews,0.4615182876586914,1573
get_reviews,0.3460085391998291,2
get_reviews,0.35143256187438965,2
get_reviews,0.341019868850708,2
get_reviews,0.5873615741729736,2
get_reviews,0.36539506912231445,2
get_reviews,0.33986353874206543,2
get_reviews,0.3684666156768799,2
